Player,Player Image,Year
Brandon Weeden,https://www.pro-football-reference.com/req/20180910/images/headshots/WeedBr00_2018.jpg,2014
Matt Hasselbeck,https://www.pro-football-reference.com/req/20180910/images/headshots/HassMa00_2019.jpg,2014
Jimmy Clausen,https://www.pro-football-reference.com/req/20180910/images/headshots/ClauJi00_2019.jpg,2014
Christian Ponder,https://www.pro-football-reference.com/req/20180910/images/headshots/PondCh00_2019.jpg,2014
Jimmy Garoppolo,https://www.pro-football-reference.com/req/20180910/images/headshots/GaroJi00_2021.jpg,2014
Connor Shaw,https://www.pro-football-reference.com/req/20180910/images/headshots/ShawCo00_2017.jpg,2014
Johnny Manziel,https://www.pro-football-reference.com/req/20180910/images/headshots/ManzJo00_2019.jpg,2014
Chase Daniel,https://www.pro-football-reference.com/req/20180910/images/headshots/DaniCh00_2021.jpg,2014
Matt McGloin,https://www.pro-football-reference.com/req/20180910/images/headshots/McGlMa01_2018.jpg,2014
Tom Savage,https://www.pro-football-reference.com/req/20180910/images/headshots/SavaTo00_2019.jpg,2014
Logan Thomas,https://www.pro-football-reference.com/req/20180910/images/headshots/ThomLo00_2021.jpg,2014
Mohamed Sanu,https://www.pro-football-reference.com/req/20180910/images/headshots/SanuMo00_2021.jpg,2014
Jason Campbell,https://www.pro-football-reference.com/req/20180910/images/headshots/CampJa00_2019.jpg,2014
Matt Flynn,https://www.pro-football-reference.com/req/20180910/images/headshots/FlynMa00_2019.jpg,2014
T.J. Yates,https://www.pro-football-reference.com/req/20180910/images/headshots/YateT.00_2017.jpg,2014
Ryan Nassib,https://www.pro-football-reference.com/req/20180910/images/headshots/NassRy00_2019.jpg,2014
Matt Schaub,https://www.pro-football-reference.com/req/20180910/images/headshots/SchaMa00_2020.jpg,2014
Brock Osweiler,https://www.pro-football-reference.com/req/20180910/images/headshots/OsweBr00_2018.jpg,2014
Matt Simms,https://www.pro-football-reference.com/req/20180910/images/headshots/SimmMa00_2017.jpg,2014
Blaine Gabbert,https://www.pro-football-reference.com/req/20180910/images/headshots/GabbBl00_2021.jpg,2014
Ryan Quigley,https://www.pro-football-reference.com/req/20180910/images/headshots/QuigRy00_2018.jpg,2014
Johnny Hekker,https://www.pro-football-reference.com/req/20180910/images/headshots/HekkJo00_2021.jpg,2014
Sam Martin,https://www.pro-football-reference.com/req/20180910/images/headshots/MartSa01_2021.jpg,2014
Robert Golden,https://www.pro-football-reference.com/req/20180910/images/headshots/GoldRo00_2018.jpg,2014
Matt Moore,https://www.pro-football-reference.com/req/20180910/images/headshots/MoorMa01_2020.jpg,2014
Antonio Brown,https://www.pro-football-reference.com/req/20180910/images/headshots/BrowAn04_2019.jpg,2014
Bryan Anger,https://www.pro-football-reference.com/req/20180910/images/headshots/AngeBr00_2021.jpg,2014
Jermaine Kearse,https://www.pro-football-reference.com/req/20180910/images/headshots/KearJe01_2019.jpg,2014
Kellen Clemens,https://www.pro-football-reference.com/req/20180910/images/headshots/ClemKe00_2017.jpg,2014
Ted Ginn Jr.,https://www.pro-football-reference.com/req/20180910/images/headshots/GinnTe00_2020.jpg,2014
Shane Lechler,https://www.pro-football-reference.com/req/20180910/images/headshots/LechSh20_2018.jpg,2014
Jordan Palmer,https://www.pro-football-reference.com/req/20180910/images/headshots/PalmJo20_2019.jpg,2014
Dustin Colquitt,https://www.pro-football-reference.com/req/20180910/images/headshots/ColqDu20_2019.jpg,2014
Arian Foster,https://www.pro-football-reference.com/req/20180910/images/headshots/FostAr00_2019.jpg,2014
Matt Barkley,https://www.pro-football-reference.com/req/20180910/images/headshots/BarkMa00_2020.jpg,2014
Odell Beckham Jr.,https://www.pro-football-reference.com/req/20180910/images/headshots/BeckOd00_2020.jpg,2014
Anquan Boldin,https://www.pro-football-reference.com/req/20180910/images/headshots/BoldAn00_2019.jpg,2014
Pierre Garcon,https://www.pro-football-reference.com/req/20180910/images/headshots/GarcPi00_2019.jpg,2014
Josh Gordon,https://www.pro-football-reference.com/req/20180910/images/headshots/GordJo02_2018.jpg,2014
Marion Grice,https://www.pro-football-reference.com/req/20180910/images/headshots/GricMa00_2019.jpg,2014
Fred Jackson,https://www.pro-football-reference.com/req/20180910/images/headshots/JackFr02_2019.jpg,2014
Tarvaris Jackson,https://www.pro-football-reference.com/req/20180910/images/headshots/JackTa00_2019.jpg,2014
Jeremy Kerley,https://www.pro-football-reference.com/req/20180910/images/headshots/KerlJe00_2018.jpg,2014
Andy Lee,https://www.pro-football-reference.com/req/20180910/images/headshots/LeexAn20_2021.jpg,2014
Pat McAfee,https://www.pro-football-reference.com/req/20180910/images/headshots/McAfPa44_2019.jpg,2014
Darren McFadden,https://www.pro-football-reference.com/req/20180910/images/headshots/McFaDa00_2017.jpg,2014
Bobby Rainey,https://www.pro-football-reference.com/req/20180910/images/headshots/RainBo00_2019.jpg,2014
Denard Robinson,https://www.pro-football-reference.com/req/20180910/images/headshots/RobiDe00_2019.jpg,2014
Mike Wallace,https://www.pro-football-reference.com/req/20180910/images/headshots/WallMi00_2018.jpg,2014
Eric Weddle,https://www.pro-football-reference.com/req/20180910/images/headshots/WeddEr99_2019.jpg,2014
Brad Wing,https://www.pro-football-reference.com/req/20180910/images/headshots/WingBr00_2017.jpg,2014
Drew Brees,https://www.pro-football-reference.com/req/20180910/images/headshots/BreeDr00_2020.jpg,2015
Philip Rivers,https://www.pro-football-reference.com/req/20180910/images/headshots/RivePh00_2020.jpg,2015
Tom Brady,https://www.pro-football-reference.com/req/20180910/images/headshots/BradTo00_2021.jpg,2015
Carson Palmer,https://www.pro-football-reference.com/req/20180910/images/headshots/PalmCa00_2017.jpg,2015
Matt Ryan,https://www.pro-football-reference.com/req/20180910/images/headshots/RyanMa00_2021.jpg,2015
Eli Manning,https://www.pro-football-reference.com/req/20180910/images/headshots/MannEl00_2019.jpg,2015
Blake Bortles,https://www.pro-football-reference.com/req/20180910/images/headshots/BortBl00_2019.jpg,2015
Matthew Stafford,https://www.pro-football-reference.com/req/20180910/images/headshots/StafMa00_2021.jpg,2015
Ryan Tannehill,https://www.pro-football-reference.com/req/20180910/images/headshots/TannRy00_2020.jpg,2015
Kirk Cousins,https://www.pro-football-reference.com/req/20180910/images/headshots/CousKi00_2021.jpg,2015
Jameis Winston,https://www.pro-football-reference.com/req/20180910/images/headshots/WinsJa00_2021.jpg,2015
Russell Wilson,https://www.pro-football-reference.com/req/20180910/images/headshots/WilsRu00_2021.jpg,2015
Derek Carr,https://www.pro-football-reference.com/req/20180910/images/headshots/CarrDe02_2021.jpg,2015
Ben Roethlisberger,https://www.pro-football-reference.com/req/20180910/images/headshots/RoetBe00_2020.jpg,2015
Ryan Fitzpatrick,https://www.pro-football-reference.com/req/20180910/images/headshots/FitzRy00_2021.jpg,2015
Cam Newton,https://www.pro-football-reference.com/req/20180910/images/headshots/NewtCa00_2021.jpg,2015
Aaron Rodgers,https://www.pro-football-reference.com/req/20180910/images/headshots/RodgAa00_2021.jpg,2015
Sam Bradford,https://www.pro-football-reference.com/req/20180910/images/headshots/BradSa00_2018.jpg,2015
Jay Cutler,https://www.pro-football-reference.com/req/20180910/images/headshots/CutlJa00_2019.jpg,2015
Alex Smith,https://www.pro-football-reference.com/req/20180910/images/headshots/SmitAl03_2020.jpg,2015
Andy Dalton,https://www.pro-football-reference.com/req/20180910/images/headshots/DaltAn00_2021.jpg,2015
Teddy Bridgewater,https://www.pro-football-reference.com/req/20180910/images/headshots/BridTe00_2021.jpg,2015
Tyrod Taylor,https://www.pro-football-reference.com/req/20180910/images/headshots/TaylTy00_2021.jpg,2015
Marcus Mariota,https://www.pro-football-reference.com/req/20180910/images/headshots/MariMa01_2021.jpg,2015
Joe Flacco,https://www.pro-football-reference.com/req/20180910/images/headshots/FlacJo00_2021.jpg,2015
Brian Hoyer,https://www.pro-football-reference.com/req/20180910/images/headshots/HoyeBr00_2021.jpg,2015
Peyton Manning,https://www.pro-football-reference.com/req/20180910/images/headshots/MannPe00_2019.jpg,2015
Josh McCown,https://www.pro-football-reference.com/req/20180910/images/headshots/McCoJo01_2018.jpg,2015
Nick Foles ,https://www.pro-football-reference.com/req/20180910/images/headshots/FoleNi00_2021.jpg,2015
Blaine Gabbert,https://www.pro-football-reference.com/req/20180910/images/headshots/GabbBl00_2021.jpg,2015
Brock Osweiler,https://www.pro-football-reference.com/req/20180910/images/headshots/OsweBr00_2018.jpg,2015
Andrew Luck,https://www.pro-football-reference.com/req/20180910/images/headshots/LuckAn00_2019.jpg,2015
Matt Hasselbeck,https://www.pro-football-reference.com/req/20180910/images/headshots/HassMa00_2019.jpg,2015
Colin Kaepernick,https://www.pro-football-reference.com/req/20180910/images/headshots/KaepCo00_2019.jpg,2015
Johnny Manziel,https://www.pro-football-reference.com/req/20180910/images/headshots/ManzJo00_2019.jpg,2015
Ryan Mallett,https://www.pro-football-reference.com/req/20180910/images/headshots/MallRy00_2017.jpg,2015
Matt Cassel,https://www.pro-football-reference.com/req/20180910/images/headshots/CassMa00_2018.jpg,2015
Brandon Weeden,https://www.pro-football-reference.com/req/20180910/images/headshots/WeedBr00_2018.jpg,2015
Zach Mettenberger,https://www.pro-football-reference.com/req/20180910/images/headshots/MettZa00_2019.jpg,2015
Tony Romo,https://www.pro-football-reference.com/req/20180910/images/headshots/RomoTo00_2019.jpg,2015
A.J. McCarron,https://www.pro-football-reference.com/req/20180910/images/headshots/McCaA.00_2018.jpg,2015
Case Keenum,https://www.pro-football-reference.com/req/20180910/images/headshots/KeenCa00_2020.jpg,2015
Kellen Moore,https://www.pro-football-reference.com/req/20180910/images/headshots/MoorKe02.jpg,2015
Jimmy Clausen,https://www.pro-football-reference.com/req/20180910/images/headshots/ClauJi00_2019.jpg,2015
Mark Sanchez,https://www.pro-football-reference.com/req/20180910/images/headshots/SancMa00_2017.jpg,2015
EJ Manuel,https://www.pro-football-reference.com/req/20180910/images/headshots/ManuEJ00_2018.jpg,2015
Austin Davis,https://www.pro-football-reference.com/req/20180910/images/headshots/DaviAu00_2018.jpg,2015
Matt Schaub,https://www.pro-football-reference.com/req/20180910/images/headshots/SchaMa00_2020.jpg,2015
Landry Jones,https://www.pro-football-reference.com/req/20180910/images/headshots/JoneLa02_2018.jpg,2015
Michael Vick,https://www.pro-football-reference.com/req/20180910/images/headshots/VickMi00_2019.jpg,2015
T.J. Yates,https://www.pro-football-reference.com/req/20180910/images/headshots/YateT.00_2017.jpg,2015
Luke McCown,https://www.pro-football-reference.com/req/20180910/images/headshots/McCoLu00_2019.jpg,2015
Geno Smith,https://www.pro-football-reference.com/req/20180910/images/headshots/SmitGe00_2021.jpg,2015
Dan Orlovsky,https://www.pro-football-reference.com/req/20180910/images/headshots/OrloDa00_2019.jpg,2015
Charlie Whitehurst,https://www.pro-football-reference.com/req/20180910/images/headshots/WhitCh02_2019.jpg,2015
Josh Freeman,https://www.pro-football-reference.com/req/20180910/images/headshots/FreeJo00_2019.jpg,2015
Matt McGloin,https://www.pro-football-reference.com/req/20180910/images/headshots/McGlMa01_2018.jpg,2015
Colt McCoy,https://www.pro-football-reference.com/req/20180910/images/headshots/McCoCo00_2021.jpg,2015
Drew Stanton,https://www.pro-football-reference.com/req/20180910/images/headshots/StanDr00_2019.jpg,2015
Alex Tanney,https://www.pro-football-reference.com/req/20180910/images/headshots/TannAl00_2020.jpg,2015
Ryan Nassib,https://www.pro-football-reference.com/req/20180910/images/headshots/NassRy00_2019.jpg,2015
Kellen Clemens,https://www.pro-football-reference.com/req/20180910/images/headshots/ClemKe00_2017.jpg,2015
Ryan Lindley,https://www.pro-football-reference.com/req/20180910/images/headshots/LindRy00_2019.jpg,2015
Antonio Andrews,https://www.pro-football-reference.com/req/20180910/images/headshots/AndrAn00_2019.jpg,2015
Tarvaris Jackson,https://www.pro-football-reference.com/req/20180910/images/headshots/JackTa00_2019.jpg,2015
Danny Amendola,https://www.pro-football-reference.com/req/20180910/images/headshots/AmenDa00_2020.jpg,2015
Derek Anderson,https://www.pro-football-reference.com/req/20180910/images/headshots/AndeDe00_2017.jpg,2015
Sean Mannion,https://www.pro-football-reference.com/req/20180910/images/headshots/MannSe00_2020_fix.jpg,2015
Johnny Hekker,https://www.pro-football-reference.com/req/20180910/images/headshots/HekkJo00_2021.jpg,2015
Shaun Hill,https://www.pro-football-reference.com/req/20180910/images/headshots/HillSh00_2019.jpg,2015
Matt Moore,https://www.pro-football-reference.com/req/20180910/images/headshots/MoorMa01_2020.jpg,2015
Sean Renfree,https://www.pro-football-reference.com/req/20180910/images/headshots/RenfSe00_2019.jpg,2015
Jarvis Landry,https://www.pro-football-reference.com/req/20180910/images/headshots/LandJa00_2020.jpg,2015
B.J. Daniels,https://www.pro-football-reference.com/req/20180910/images/headshots/DaniB.00_2017.jpg,2015
Jimmy Garoppolo,https://www.pro-football-reference.com/req/20180910/images/headshots/GaroJi00_2021.jpg,2015
Chase Daniel,https://www.pro-football-reference.com/req/20180910/images/headshots/DaniCh00_2021.jpg,2015
Chris Hogan,https://www.pro-football-reference.com/req/20180910/images/headshots/HogaCh00_2021.jpg,2015
Scott Tolzien,https://www.pro-football-reference.com/req/20180910/images/headshots/TolzSc00_2017.jpg,2015
Cairo Santos,https://www.pro-football-reference.com/req/20180910/images/headshots/SantCa01_2021.jpg,2015
Travaris Cadet,https://www.pro-football-reference.com/req/20180910/images/headshots/CadeTr00_2018.jpg,2015
Jamison Crowder,https://www.pro-football-reference.com/req/20180910/images/headshots/CrowJa00_2021.jpg,2015
Jonathan Grimes,https://www.pro-football-reference.com/req/20180910/images/headshots/GrimJo01_2019.jpg,2015
Darren McFadden,https://www.pro-football-reference.com/req/20180910/images/headshots/McFaDa00_2017.jpg,2015
Bryan Walters,https://www.pro-football-reference.com/req/20180910/images/headshots/WaltBr00_2019.jpg,2015
Sam Koch,https://www.pro-football-reference.com/req/20180910/images/headshots/KochSa20_2021.jpg,2015
Drew Brees,https://www.pro-football-reference.com/req/20180910/images/headshots/BreeDr00_2020.jpg,2016
Matt Ryan,https://www.pro-football-reference.com/req/20180910/images/headshots/RyanMa00_2021.jpg,2016
Kirk Cousins,https://www.pro-football-reference.com/req/20180910/images/headshots/CousKi00_2021.jpg,2016
Aaron Rodgers,https://www.pro-football-reference.com/req/20180910/images/headshots/RodgAa00_2021.jpg,2016
Philip Rivers,https://www.pro-football-reference.com/req/20180910/images/headshots/RivePh00_2020.jpg,2016
Matthew Stafford,https://www.pro-football-reference.com/req/20180910/images/headshots/StafMa00_2021.jpg,2016
Joe Flacco,https://www.pro-football-reference.com/req/20180910/images/headshots/FlacJo00_2021.jpg,2016
Andrew Luck,https://www.pro-football-reference.com/req/20180910/images/headshots/LuckAn00_2019.jpg,2016
Carson Palmer,https://www.pro-football-reference.com/req/20180910/images/headshots/PalmCa00_2017.jpg,2016
Russell Wilson,https://www.pro-football-reference.com/req/20180910/images/headshots/WilsRu00_2021.jpg,2016
Andy Dalton,https://www.pro-football-reference.com/req/20180910/images/headshots/DaltAn00_2021.jpg,2016
Jameis Winston,https://www.pro-football-reference.com/req/20180910/images/headshots/WinsJa00_2021.jpg,2016
Eli Manning,https://www.pro-football-reference.com/req/20180910/images/headshots/MannEl00_2019.jpg,2016
Derek Carr,https://www.pro-football-reference.com/req/20180910/images/headshots/CarrDe02_2021.jpg,2016
Blake Bortles,https://www.pro-football-reference.com/req/20180910/images/headshots/BortBl00_2019.jpg,2016
Sam Bradford,https://www.pro-football-reference.com/req/20180910/images/headshots/BradSa00_2018.jpg,2016
Ben Roethlisberger,https://www.pro-football-reference.com/req/20180910/images/headshots/RoetBe00_2020.jpg,2016
Carson Wentz,https://www.pro-football-reference.com/req/20180910/images/headshots/WentCa00_2021.jpg,2016
Dak Prescott,https://www.pro-football-reference.com/req/20180910/images/headshots/PresDa01_2021.jpg,2016
Tom Brady,https://www.pro-football-reference.com/req/20180910/images/headshots/BradTo00_2021.jpg,2016
Cam Newton,https://www.pro-football-reference.com/req/20180910/images/headshots/NewtCa00_2021.jpg,2016
Alex Smith,https://www.pro-football-reference.com/req/20180910/images/headshots/SmitAl03_2020.jpg,2016
Marcus Mariota,https://www.pro-football-reference.com/req/20180910/images/headshots/MariMa01_2021.jpg,2016
Trevor Siemian,https://www.pro-football-reference.com/req/20180910/images/headshots/SiemTr00_2021.jpg,2016
Tyrod Taylor,https://www.pro-football-reference.com/req/20180910/images/headshots/TaylTy00_2021.jpg,2016
Ryan Tannehill,https://www.pro-football-reference.com/req/20180910/images/headshots/TannRy00_2020.jpg,2016
Brock Osweiler,https://www.pro-football-reference.com/req/20180910/images/headshots/OsweBr00_2018.jpg,2016
Ryan Fitzpatrick,https://www.pro-football-reference.com/req/20180910/images/headshots/FitzRy00_2021.jpg,2016
Colin Kaepernick,https://www.pro-football-reference.com/req/20180910/images/headshots/KaepCo00_2019.jpg,2016
Case Keenum,https://www.pro-football-reference.com/req/20180910/images/headshots/KeenCa00_2020.jpg,2016
Matt Barkley,https://www.pro-football-reference.com/req/20180910/images/headshots/BarkMa00_2020.jpg,2016
Brian Hoyer,https://www.pro-football-reference.com/req/20180910/images/headshots/HoyeBr00_2021.jpg,2016
Cody Kessler,https://www.pro-football-reference.com/req/20180910/images/headshots/KessCo00_2019.jpg,2016
Josh McCown,https://www.pro-football-reference.com/req/20180910/images/headshots/McCoJo01_2018.jpg,2016
Jared Goff,https://www.pro-football-reference.com/req/20180910/images/headshots/GoffJa00_2021.jpg,2016
Jay Cutler,https://www.pro-football-reference.com/req/20180910/images/headshots/CutlJa00_2019.jpg,2016
Blaine Gabbert,https://www.pro-football-reference.com/req/20180910/images/headshots/GabbBl00_2021.jpg,2016
Robert Griffin III,https://www.pro-football-reference.com/req/20180910/images/headshots/GrifRo01_2020.jpg,2016
Bryce Petty,https://www.pro-football-reference.com/req/20180910/images/headshots/PettBr01_2018.jpg,2016
Matt Moore,https://www.pro-football-reference.com/req/20180910/images/headshots/MoorMa01_2020.jpg,2016
Landry Jones,https://www.pro-football-reference.com/req/20180910/images/headshots/JoneLa02_2018.jpg,2016
Jimmy Garoppolo,https://www.pro-football-reference.com/req/20180910/images/headshots/GaroJi00_2021.jpg,2016
Paxton Lynch,https://www.pro-football-reference.com/req/20180910/images/headshots/LyncPa00_2020.jpg,2016
Tom Savage,https://www.pro-football-reference.com/req/20180910/images/headshots/SavaTo00_2019.jpg,2016
Derek Anderson,https://www.pro-football-reference.com/req/20180910/images/headshots/AndeDe00_2017.jpg,2016
Nick Foles ,https://www.pro-football-reference.com/req/20180910/images/headshots/FoleNi00_2021.jpg,2016
Jacoby Brissett,https://www.pro-football-reference.com/req/20180910/images/headshots/BrisJa00_2021.jpg,2016
Matt Cassel,https://www.pro-football-reference.com/req/20180910/images/headshots/CassMa00_2018.jpg,2016
Shaun Hill,https://www.pro-football-reference.com/req/20180910/images/headshots/HillSh00_2019.jpg,2016
Scott Tolzien,https://www.pro-football-reference.com/req/20180910/images/headshots/TolzSc00_2017.jpg,2016
Drew Stanton,https://www.pro-football-reference.com/req/20180910/images/headshots/StanDr00_2019.jpg,2016
Charlie Whitehurst,https://www.pro-football-reference.com/req/20180910/images/headshots/WhitCh02_2019.jpg,2016
Connor Cook,https://www.pro-football-reference.com/req/20180910/images/headshots/CookCo00_2018.jpg,2016
Trevone Boykin,https://www.pro-football-reference.com/req/20180910/images/headshots/BoykTr00_2017.jpg,2016
EJ Manuel,https://www.pro-football-reference.com/req/20180910/images/headshots/ManuEJ00_2018.jpg,2016
Geno Smith,https://www.pro-football-reference.com/req/20180910/images/headshots/SmitGe00_2021.jpg,2016
Kevin Hogan,https://www.pro-football-reference.com/req/20180910/images/headshots/HogaKe00_2019.jpg,2016
Cardale Jones,https://www.pro-football-reference.com/req/20180910/images/headshots/JoneCa01_2019.jpg,2016
Mark Sanchez,https://www.pro-football-reference.com/req/20180910/images/headshots/SancMa00_2017.jpg,2016
Mike Glennon,https://www.pro-football-reference.com/req/20180910/images/headshots/GlenMi00_2021.jpg,2016
Matt McGloin,https://www.pro-football-reference.com/req/20180910/images/headshots/McGlMa01_2018.jpg,2016
Willie Snead,https://www.pro-football-reference.com/req/20180910/images/headshots/SneaWi00_2021.jpg,2016
Tanner McEvoy,https://www.pro-football-reference.com/req/20180910/images/headshots/McEvTa01_2018.jpg,2016
Terrelle Pryor,https://www.pro-football-reference.com/req/20180910/images/headshots/PryoTe00_2019.jpg,2016
Pat McAfee,https://www.pro-football-reference.com/req/20180910/images/headshots/McAfPa44_2019.jpg,2016
Tress Way,https://www.pro-football-reference.com/req/20180910/images/headshots/WayxTr00_2021.jpg,2016
Tony Romo,https://www.pro-football-reference.com/req/20180910/images/headshots/RomoTo00_2019.jpg,2016
Ryan Mallett,https://www.pro-football-reference.com/req/20180910/images/headshots/MallRy00_2017.jpg,2016
David Fales,https://www.pro-football-reference.com/req/20180910/images/headshots/FaleDa00_2019.jpg,2016
Marqise Lee,https://www.pro-football-reference.com/req/20180910/images/headshots/LeexMa00_2019.jpg,2016
Sean Mannion,https://www.pro-football-reference.com/req/20180910/images/headshots/MannSe00_2020_fix.jpg,2016
Brett Hundley,https://www.pro-football-reference.com/req/20180910/images/headshots/HundBr00_2020.jpg,2016
Chase Daniel,https://www.pro-football-reference.com/req/20180910/images/headshots/DaniCh00_2021.jpg,2016
Riley Dixon,https://www.pro-football-reference.com/req/20180910/images/headshots/DixoRi00_2021.jpg,2016
Matt Schaub,https://www.pro-football-reference.com/req/20180910/images/headshots/SchaMa00_2020.jpg,2016
Doug Baldwin,https://www.pro-football-reference.com/req/20180910/images/headshots/BaldDo00_2018.jpg,2016
Dez Bryant,https://www.pro-football-reference.com/req/20180910/images/headshots/BryaDe01_2017.jpg,2016
DeMarco Murray,https://www.pro-football-reference.com/req/20180910/images/headshots/MurrDe00_2017.jpg,2016
Johnny Hekker,https://www.pro-football-reference.com/req/20180910/images/headshots/HekkJo00_2021.jpg,2016
Cameron Meredith,https://www.pro-football-reference.com/req/20180910/images/headshots/MereCa00_2018.jpg,2016
Dontari Poe,https://www.pro-football-reference.com/req/20180910/images/headshots/PoexDo00_2020.jpg,2016
Cole Beasley,https://www.pro-football-reference.com/req/20180910/images/headshots/BeasCo00_2021.jpg,2016
Le'Veon Bell,https://www.pro-football-reference.com/req/20180910/images/headshots/BellLe00_2019.jpg,2016
Travis Benjamin,https://www.pro-football-reference.com/req/20180910/images/headshots/BenjTr00_2021.jpg,2016
Kellen Clemens,https://www.pro-football-reference.com/req/20180910/images/headshots/ClemKe00_2017.jpg,2016
Pharoh Cooper,https://www.pro-football-reference.com/req/20180910/images/headshots/CoopPh00_2021.jpg,2016
Larry Fitzgerald,https://www.pro-football-reference.com/req/20180910/images/headshots/FitzLa00_2020.jpg,2016
Josh Huff,https://www.pro-football-reference.com/req/20180910/images/headshots/HuffJo00_2018.jpg,2016
Duke Johnson,https://www.pro-football-reference.com/req/20180910/images/headshots/JohnDu00_2020.jpg,2016
Jarvis Landry,https://www.pro-football-reference.com/req/20180910/images/headshots/LandJa00_2020.jpg,2016
Jeremy Maclin,https://www.pro-football-reference.com/req/20180910/images/headshots/MaclJe00_2017.jpg,2016
Jerick McKinnon,https://www.pro-football-reference.com/req/20180910/images/headshots/McKiJe00_2021.jpg,2016
Antonio Morrison,https://www.pro-football-reference.com/req/20180910/images/headshots/MorrAn01_2017.jpg,2016
Jon Ryan,https://www.pro-football-reference.com/req/20180910/images/headshots/RyanJo21_2018.jpg,2016
Justin Tucker,https://www.pro-football-reference.com/req/20180910/images/headshots/TuckJu00_2021.jpg,2016
Jonathan Williams,https://www.pro-football-reference.com/req/20180910/images/headshots/WillJo07_2021.jpg,2016
Tom Brady,https://www.pro-football-reference.com/req/20180910/images/headshots/BradTo00_2021.jpg,2017
Philip Rivers,https://www.pro-football-reference.com/req/20180910/images/headshots/RivePh00_2020.jpg,2017
Matthew Stafford,https://www.pro-football-reference.com/req/20180910/images/headshots/StafMa00_2021.jpg,2017
Drew Brees,https://www.pro-football-reference.com/req/20180910/images/headshots/BreeDr00_2020.jpg,2017
Ben Roethlisberger,https://www.pro-football-reference.com/req/20180910/images/headshots/RoetBe00_2020.jpg,2017
Matt Ryan,https://www.pro-football-reference.com/req/20180910/images/headshots/RyanMa00_2021.jpg,2017
Kirk Cousins,https://www.pro-football-reference.com/req/20180910/images/headshots/CousKi00_2021.jpg,2017
Alex Smith,https://www.pro-football-reference.com/req/20180910/images/headshots/SmitAl03_2020.jpg,2017
Russell Wilson,https://www.pro-football-reference.com/req/20180910/images/headshots/WilsRu00_2021.jpg,2017
Jared Goff,https://www.pro-football-reference.com/req/20180910/images/headshots/GoffJa00_2021.jpg,2017
Blake Bortles,https://www.pro-football-reference.com/req/20180910/images/headshots/BortBl00_2019.jpg,2017
Case Keenum,https://www.pro-football-reference.com/req/20180910/images/headshots/KeenCa00_2020.jpg,2017
Jameis Winston,https://www.pro-football-reference.com/req/20180910/images/headshots/WinsJa00_2021.jpg,2017
Derek Carr,https://www.pro-football-reference.com/req/20180910/images/headshots/CarrDe02_2021.jpg,2017
Eli Manning,https://www.pro-football-reference.com/req/20180910/images/headshots/MannEl00_2019.jpg,2017
Dak Prescott,https://www.pro-football-reference.com/req/20180910/images/headshots/PresDa01_2021.jpg,2017
Andy Dalton,https://www.pro-football-reference.com/req/20180910/images/headshots/DaltAn00_2021.jpg,2017
Cam Newton,https://www.pro-football-reference.com/req/20180910/images/headshots/NewtCa00_2021.jpg,2017
Carson Wentz,https://www.pro-football-reference.com/req/20180910/images/headshots/WentCa00_2021.jpg,2017
Marcus Mariota,https://www.pro-football-reference.com/req/20180910/images/headshots/MariMa01_2021.jpg,2017
Joe Flacco,https://www.pro-football-reference.com/req/20180910/images/headshots/FlacJo00_2021.jpg,2017
Jacoby Brissett,https://www.pro-football-reference.com/req/20180910/images/headshots/BrisJa00_2021.jpg,2017
Josh McCown,https://www.pro-football-reference.com/req/20180910/images/headshots/McCoJo01_2018.jpg,2017
DeShone Kizer,https://www.pro-football-reference.com/req/20180910/images/headshots/KizeDe00_2019.jpg,2017
Tyrod Taylor,https://www.pro-football-reference.com/req/20180910/images/headshots/TaylTy00_2021.jpg,2017
Jay Cutler,https://www.pro-football-reference.com/req/20180910/images/headshots/CutlJa00_2019.jpg,2017
Trevor Siemian,https://www.pro-football-reference.com/req/20180910/images/headshots/SiemTr00_2021.jpg,2017
Mitchell Trubisky,https://www.pro-football-reference.com/req/20180910/images/headshots/TrubMi00_2021.jpg,2017
Carson Palmer,https://www.pro-football-reference.com/req/20180910/images/headshots/PalmCa00_2017.jpg,2017
Brett Hundley,https://www.pro-football-reference.com/req/20180910/images/headshots/HundBr00_2020.jpg,2017
Deshaun Watson,https://www.pro-football-reference.com/req/20180910/images/headshots/WatsDe00_2020.jpg,2017
Aaron Rodgers,https://www.pro-football-reference.com/req/20180910/images/headshots/RodgAa00_2021.jpg,2017
Jimmy Garoppolo,https://www.pro-football-reference.com/req/20180910/images/headshots/GaroJi00_2021.jpg,2017
C.J. Beathard,https://www.pro-football-reference.com/req/20180910/images/headshots/BeatC.00_2021.jpg,2017
Tom Savage,https://www.pro-football-reference.com/req/20180910/images/headshots/SavaTo00_2019.jpg,2017
Brian Hoyer,https://www.pro-football-reference.com/req/20180910/images/headshots/HoyeBr00_2021.jpg,2017
Ryan Fitzpatrick,https://www.pro-football-reference.com/req/20180910/images/headshots/FitzRy00_2021.jpg,2017
Brock Osweiler,https://www.pro-football-reference.com/req/20180910/images/headshots/OsweBr00_2018.jpg,2017
Blaine Gabbert,https://www.pro-football-reference.com/req/20180910/images/headshots/GabbBl00_2021.jpg,2017
Drew Stanton,https://www.pro-football-reference.com/req/20180910/images/headshots/StanDr00_2019.jpg,2017
